x,y,z,I
808317.61,6484612.34,505.53000000000003,2451.0
808306.29,6484582.59,505.53000000000003,2408.0
808326.31,6484614.32,505.53000000000003,3324.0
808314.9,6484518.09,505.53000000000003,862.0
808458.72,6484582.0200000005,505.53000000000003,1347.0
808331.3,6484615.49,505.53000000000003,3329.0
808357.21,6484604.850000001,505.53000000000003,766.0
808313.03,6484611.2700000005,505.53000000000003,2342.0
808327.14,6484550.890000001,505.53000000000003,606.0
808473.93,6484530.9,505.53000000000003,1263.0
808314.8300000001,6484557.54,505.53000000000003,2004.0
808334.1900000001,6484588.55,505.53000000000003,1593.0
808392.9,6484582.54,505.53000000000003,1296.0
808419.8200000001,6484534.29,505.53000000000003,1665.0
808305.55,6484555.58,505.53000000000003,2491.0
808392.73,6484584.45,505.53000000000003,716.0
808309.62,6484536.350000001,505.53000000000003,950.0
808310.67,6484547.36,505.53000000000003,545.0
808390.7000000001,6484600.96,505.53000000000003,891.0
808420.5800000001,6484539.88,505.53000000000003,1335.0
808356.97,6484606.36,505.53000000000003,795.0
808398.27,6484571.8,505.53000000000003,1934.0
808311.41,6484527.62,505.53000000000003,367.0
808355.5700000001,6484614.82,505.53000000000003,753.0
808311.42,6484556.7700000005,505.53000000000003,2289.0
808413.9400000001,6484535.95,505.53000000000003,1704.0
808342.31,6484618.15,505.53000000000003,2791.0
808312.13,6484525.16,505.53000000000003,992.0
808311.89,6484527.15,505.53000000000003,1091.0
808309.12,6484547.42,505.53000000000003,3225.0
808329.9400000001,6484615.17,505.53000000000003,2793.0
808329.3,6484615.03,505.54,3178.0
808356.26,6484610.09,505.54,671.0
808356.84,6484607.28,505.54,610.0
808312.99,6484601.25,505.54,762.0
808319.68,6484576.26,505.54,868.0
808391.54,6484599.08,505.54,1198.0
808476.01,6484532.5200000005,505.54,846.0
808357.39,6484604.16,505.54,493.0
808312.46,6484525.16,505.54,1502.0
808495.38,6484538.0600000005,505.54,1322.0
808326.1,6484623.03,505.54,1240.0
808318.14,6484612.5,505.54,3246.0
808312.49,6484524.12,505.54,1229.0
808312.41,6484547.91,505.54,1214.0
808310.8200000001,6484531.44,505.54,1232.0
808310.3,6484565.37,505.54,1165.0
808356.56,6484609.33,505.54,709.0
808305.34,6484546.59,505.54,2251.0
808346.47,6484619.08,505.54,2831.0
808367.63,6484586.79,505.54,1788.0
808357.93,6484566.23,505.54,564.0
808337.6900000001,6484616.96,505.54,2485.0
808348.09,6484517.42,505.54,953.0
808345.66,6484617.61,505.54,687.0
808310.4,6484533.47,505.54,1163.0
808315.28,6484557.72,505.54,2187.0
808337.16,6484571.28,505.54,1866.0
808378.53,6484536.61,505.54,1748.0
808332.67,6484624.4,505.54,1397.0
808313.05,6484521.98,505.54,1219.0
808313.28,6484520.33,505.54,1309.0
808306.81,6484556.0600000005,505.54,1856.0
808308.63,6484547.32,505.54,2247.0
808362.97,6484559.12,505.54,1062.0
808309.89,6484535.600000001,505.54,1555.0
808316.22,6484548.890000001,505.54,2433.0
808339.81,6484625.9,505.54,1384.0
808325.71,6484568.69,505.54,1120.0
808322.09,6484585.43,505.54,537.0
808307.34,6484538.03,505.54,1717.0
808305.03,6484582.49,505.54,2424.0
808428.76,6484583.19,505.55,890.0
808308.4500000001,6484592.19,505.55,2930.0
808325.05,6484568.78,505.55,1815.0
808312.41,6484557.01,505.55,2326.0
808311.12,6484547.97,505.55,2148.0
808390.0800000001,6484562.76,505.55,2315.0
808357.34,6484605.32,505.55,744.0
808332.37,6484605.38,505.55,487.0
808332.42,6484578.94,505.55,757.0
808422.0800000001,6484538.94,505.55,1949.0
808306.28,6484581.98,505.55,593.0
808407.36,6484529.72,505.55,1791.0
808331.81,6484560.53,505.55,587.0
808405.2000000001,6484601.93,505.55,833.0
808312.67,6484620.23,505.55,1082.0
808312.76,6484522.7,505.55,1410.0
808310.11,6484534.23,505.55,1099.0
808464.48,6484540.13,505.55,874.0
808353.92,6484592.86,505.55,1282.0
808311.36,6484601.59,505.55,2234.0
808498.25,6484536.21,505.55,1878.0
808404.3,6484529.34,505.55,851.0
808314.16,6484611.51,505.55,3197.0
808414.91,6484565.18,505.55,1439.0
808367.53,6484587.44,505.55,2033.0
808333.6,6484616.0600000005,505.55,2667.0
808333.86,6484606.45,505.55,1947.0
808330.4500000001,6484552.12,505.55,2196.0
808311.99,6484526.72,505.55,1233.0
808313.64,6484518.59,505.55,1205.0
808358.8,6484575.18,505.55,369.0
808393.17,6484604.640000001,505.55,2256.0
808329.9,6484615.0200000005,505.55,2404.0
808331.11,6484596.7,505.55,854.0
808411.34,6484530.99,505.55,1281.0
808324.73,6484559.62,505.55,3248.0
808355.75,6484583.87,505.55,682.0
808311.36,6484548.05,505.55,2859.0
808322.75,6484585.88,505.55,877.0
808346.0700000001,6484572.67,505.55,578.0
808357.79,6484602.98,505.55,738.0
808346.0700000001,6484554.66,505.55,523.0
808313.66,6484611.29,505.55,2448.0
808329.0,6484623.640000001,505.56,1747.0
808330.02,6484587.65,505.56,1716.0
808383.77,6484588.46,505.56,1467.0
808323.02,6484568.32,505.56,2876.0
808336.1900000001,6484597.63,505.56,705.0
808323.73,6484603.99,505.56,788.0
808330.11,6484614.03,505.56,469.0
808405.49,6484611.850000001,505.56,833.0
808406.53,6484601.69,505.56,1251.0
808399.85,6484564.7,505.56,1512.0
808403.05,6484603.72,505.56,1738.0
808409.22,6484568.88,505.56,557.0
808452.15,6484538.9,505.56,1458.0
808310.8,6484547.890000001,505.56,2714.0
808305.11,6484555.49,505.56,2618.0
808338.89,6484553.42,505.56,720.0
808429.76,6484569.2700000005,505.56,1215.0
808322.1,6484549.69,505.56,717.0
808398.76,6484571.47,505.56,2158.0
808305.8,6484573.65,505.56,1695.0
808309.9,6484565.49,505.56,2204.0
808307.81,6484591.9,505.56,1799.0
808308.9,6484574.140000001,505.56,2080.0
808340.23,6484580.66,505.56,757.0
808312.3,6484539.16,505.56,1009.0
808323.97,6484550.58,505.56,2346.0
808330.2000000001,6484552.0200000005,505.56,2896.0
808313.6900000001,6484518.17,505.56,716.0
808310.3200000001,6484537.3,505.56,1311.0
808337.1,6484553.19,505.56,1107.0
808392.9400000001,6484596.75,505.56,3024.0
808307.24,6484564.2700000005,505.56,710.0
808314.5,6484517.98,505.56,1321.0
808312.72,6484523.47,505.56,1270.0
808323.06,6484577.32,505.56,2037.0
808335.41,6484579.28,505.56,749.0
808316.22,6484575.61,505.56,1054.0
808345.96,6484618.97,505.56,3518.0
808319.78,6484612.82,505.56,2789.0
808331.79,6484615.59,505.56,3465.0
808321.39,6484594.33,505.56,786.0
808328.27,6484604.75,505.56,828.0
808327.51,6484578.2700000005,505.56,3032.0
808323.16,6484586.18,505.56,2332.0
808339.31,6484617.3,505.56,2884.0
808326.0700000001,6484560.26,505.57,2059.0
808413.66,6484610.76,505.57,1622.0
808311.42,6484574.74,505.57,2347.0
808343.63,6484590.67,505.57,1721.0
808325.4400000001,6484577.75,505.57,2783.0
808335.55,6484616.47,505.57,2936.0
808307.6,6484547.3100000005,505.57,1935.0
808314.6900000001,6484539.68,505.57,1146.0
808311.3200000001,6484601.78,505.57,2263.0
808328.67,6484560.7,505.57,2572.0
808351.25,6484573.640000001,505.57,556.0
808308.89,6484592.33,505.57,1981.0
808335.4500000001,6484570.49,505.57,498.0
808409.77,6484603.0600000005,505.57,1433.0
808424.52,6484533.22,505.57,1018.0
808328.46,6484613.86,505.57,573.0
808468.54,6484541.59,505.57,1804.0
808410.5800000001,6484568.82,505.57,2242.0
808316.91,6484584.95,505.57,2091.0
808307.65,6484619.18,505.57,882.0
808346.67,6484619.12,505.57,2784.0
808310.9500000001,6484530.24,505.57,1080.0
808305.31,6484582.73,505.57,2337.0
808317.29,6484602.86,505.57,2488.0
808340.86,6484617.73,505.57,2649.0
808331.1900000001,6484578.74,505.57,770.0
808325.79,6484551.16,505.57,3089.0
808307.84,6484547.15,505.57,2112.0
808451.09,6484519.850000001,505.57,1185.0
808318.5,6484612.41,505.57,2655.0
808346.78,6484555.28,505.57,846.0
808307.41,6484619.15,505.57,1289.0
808358.36,6484557.9,505.57,831.0
808318.87,6484603.44,505.57,2514.0
808314.03,6484539.49,505.57,1367.0
808384.62,6484599.73,505.57,1089.0
808510.43,6484550.350000001,505.57,1633.0
808319.8200000001,6484558.72,505.57,2224.0
808358.0700000001,6484602.44,505.57,743.0
808406.88,6484598.0600000005,505.57,934.0
808356.63,6484609.54,505.57,725.0
808309.49,6484592.45,505.57,1495.0
808309.86,6484547.42,505.58,2172.0
808351.51,6484583.100000001,505.58,679.0
808420.34,6484613.01,505.58,1094.0
808428.3300000001,6484589.13,505.58,754.0
808307.48,6484545.96,505.58,409.0
808339.4,6484589.7700000005,505.58,2617.0
808332.9,6484569.88,505.58,714.0
808312.76,6484548.46,505.58,2690.0
808348.9400000001,6484591.16,505.58,380.0
808308.9,6484591.98,505.58,1594.0
808320.77,6484559.07,505.58,2344.0
808317.34,6484585.21,505.58,2248.0
808305.97,6484573.94,505.58,1394.0
808386.39,6484608.09,505.58,1729.0
808317.24,6484585.16,505.58,2022.0
808314.8,6484593.55,505.58,3103.0
808309.71,6484574.57,505.58,2338.0
808312.29,6484592.94,505.58,2183.0
808305.4400000001,6484546.7700000005,505.58,3445.0
808308.93,6484556.12,505.58,1577.0
808307.67,6484538.15,505.58,1570.0
808305.97,6484564.29,505.58,1043.0
808426.38,6484565.390000001,505.58,1685.0
808314.6,6484593.32,505.58,1838.0
808310.37,6484583.640000001,505.58,2100.0
808413.86,6484604.79,505.58,1966.0
808413.86,6484605.23,505.58,2222.0
808311.62,6484620.0600000005,505.58,1027.0
808312.04,6484557.16,505.58,2995.0
808305.87,6484564.9,505.58,2360.0
808309.61,6484601.3,505.58,2447.0
808309.8,6484565.69,505.58,1901.0
808330.52,6484570.07,505.58,2455.0
808315.51,6484548.88,505.58,2193.0
808314.1900000001,6484539.44,505.58,1140.0
808430.48,6484539.71,505.58,1112.0
808468.5,6484541.03,505.58,1251.0
808328.23,6484614.72,505.58,3021.0
808319.97,6484585.71,505.58,2258.0
808322.98,6484559.13,505.58,1178.0
808316.55,6484611.86,505.58,2722.0
808306.2000000001,6484582.73,505.58,2466.0
808319.2000000001,6484612.57,505.58,3342.0
808312.59,6484566.26,505.58,2533.0
808327.5800000001,6484568.71,505.58,728.0
808326.05,6484604.11,505.58,841.0
808312.76,6484522.24,505.58,1104.0
808337.59,6484570.74,505.58,474.0
808334.06,6484570.26,505.58,806.0
808334.06,6484570.26,505.58,806.0
808328.22,6484623.55,505.58,1310.0
808358.35,6484566.25,505.58,654.0
808359.46,6484567.38,505.58,1864.0
808474.92,6484530.09,505.59000000000003,1097.0
808311.99,6484574.8,505.59000000000003,1844.0
808423.3,6484531.24,505.59000000000003,921.0
808310.4500000001,6484565.58,505.59000000000003,2222.0
808320.17,6484550.11,505.59000000000003,1945.0
808325.26,6484541.91,505.59000000000003,1317.0
808315.01,6484548.82,505.59000000000003,2189.0
808361.68,6484518.36,505.59000000000003,1297.0
808313.42,6484548.34,505.59000000000003,2397.0
808313.09,6484557.41,505.59000000000003,2329.0
808306.06,6484600.74,505.59000000000003,2382.0
808318.8,6484558.57,505.59000000000003,2881.0
808517.1900000001,6484530.26,505.59000000000003,2161.0
808319.62,6484567.72,505.59000000000003,2373.0
808305.54,6484582.82,505.59000000000003,1364.0
808328.71,6484569.57,505.59000000000003,1853.0
808318.62,6484576.37,505.59000000000003,2263.0
808326.52,6484578.01,505.59000000000003,2620.0
808324.37,6484568.79,505.59000000000003,2294.0
808356.31,6484611.8100000005,505.59000000000003,737.0
808321.64,6484577.24,505.59000000000003,2064.0
808307.85,6484591.93,505.59000000000003,2119.0
808338.26,6484598.29,505.59000000000003,791.0
808357.67,6484605.26,505.59000000000003,430.0
808315.38,6484584.48,505.59000000000003,1537.0
808312.05,6484557.15,505.59000000000003,2752.0
808315.46,6484611.69,505.59000000000003,2422.0
808314.98,6484575.48,505.59000000000003,3383.0
808312.03,6484574.96,505.59000000000003,2276.0
808310.89,6484548.07,505.59000000000003,1684.0
808342.54,6484554.62,505.59000000000003,2141.0
808311.74,6484556.98,505.59000000000003,2621.0
808306.73,6484555.94,505.59000000000003,1995.0
808312.5800000001,6484557.32,505.59000000000003,2093.0
808320.51,6484549.93,505.59000000000003,2250.0
808402.5,6484603.86,505.59000000000003,1176.0
808312.01,6484557.140000001,505.59000000000003,2710.0
808399.36,6484570.7700000005,505.59000000000003,2397.0
808306.89,6484574.100000001,505.59000000000003,2716.0
808311.61,6484592.66,505.59000000000003,1642.0
808363.48,6484519.67,505.59000000000003,1056.0
808314.01,6484566.34,505.59000000000003,1598.0
808351.0700000001,6484556.44,505.59000000000003,1240.0
808426.2000000001,6484594.7700000005,505.59000000000003,1375.0
808338.77,6484571.2700000005,505.59000000000003,738.0
808457.02,6484578.850000001,505.59000000000003,1736.0
808327.97,6484623.5,505.59000000000003,1543.0
808320.06,6484594.54,505.59000000000003,2063.0
808349.72,6484619.82,505.59000000000003,1792.0
808411.7000000001,6484568.890000001,505.59000000000003,626.0
808329.13,6484569.82,505.59000000000003,1949.0
808332.98,6484552.61,505.59000000000003,2253.0
808326.04,6484587.100000001,505.6,2164.0
808308.7000000001,6484547.600000001,505.6,2771.0
808412.0,6484518.32,505.6,613.0
808416.77,6484615.28,505.6,2420.0
808400.03,6484609.88,505.6,1948.0
808526.9500000001,6484568.79,505.6,1224.0
808393.72,6484603.43,505.6,1810.0
808422.9500000001,6484612.7700000005,505.6,2696.0
808388.54,6484569.8,505.6,2884.0
808324.9,6484569.01,505.6,2802.0
808333.7000000001,6484597.16,505.6,752.0
808325.13,6484560.13,505.6,2792.0
808311.5800000001,6484610.8100000005,505.6,2517.0
808314.63,6484557.87,505.6,1691.0
808350.0800000001,6484591.58,505.6,794.0
808428.22,6484584.86,505.6,1227.0
808426.11,6484564.390000001,505.6,1668.0
808475.26,6484530.09,505.6,1316.0
808411.71,6484568.84,505.6,526.0
808320.15,6484603.71,505.6,2631.0
808310.5700000001,6484583.83,505.6,2312.0
808322.48,6484559.26,505.6,2360.0
808309.4,6484547.86,505.6,1178.0
808322.29,6484577.2700000005,505.6,2387.0
808345.05,6484617.11,505.6,632.0
808323.72,6484559.390000001,505.6,1620.0
808312.61,6484593.140000001,505.6,1576.0
808315.15,6484566.74,505.6,2290.0
808318.7000000001,6484585.24,505.6,1598.0
808314.67,6484575.37,505.6,1519.0
808323.05,6484613.4,505.6,3245.0
808418.68,6484538.62,505.6,1497.0
808313.1,6484602.2,505.6,3134.0
808333.65,6484614.99,505.6,632.0
808352.36,6484556.51,505.6,786.0
808310.72,6484574.54,505.6,2505.0
808306.97,6484564.68,505.6,1775.0
808312.23,6484592.850000001,505.6,2055.0
808323.56,6484559.73,505.6,2850.0
808315.98,6484548.76,505.6,1443.0
808322.61,6484577.47,505.6,2981.0
808413.98,6484604.83,505.6,1702.0
808414.74,6484604.7,505.6,2253.0
808328.99,6484560.88,505.6,2926.0
808355.37,6484566.07,505.6,780.0
808311.26,6484574.8,505.6,2161.0
808325.48,6484623.01,505.6,1051.0
808342.3200000001,6484563.0600000005,505.6,817.0
808309.66,6484565.75,505.6,2883.0
808307.89,6484556.37,505.6,2793.0
808337.37,6484625.5,505.6,1742.0
808326.21,6484623.2,505.6,841.0
808340.48,6484607.87,505.6,1581.0
808425.21,6484532.22,505.6,704.0
808323.28,6484622.57,505.6,1020.0
808333.6900000001,6484624.73,505.6,1033.0
808388.03,6484575.82,505.6,2563.0
808324.15,6484559.74,505.61,2085.0
808319.24,6484549.78,505.61,1395.0
808329.2000000001,6484569.890000001,505.61,2776.0
808320.29,6484577.0200000005,505.61,1779.0
808326.96,6484560.33,505.61,1771.0
808333.86,6484552.87,505.61,2737.0
808322.14,6484594.93,505.61,1887.0
808329.73,6484561.0,505.61,2202.0
808325.17,6484595.58,505.61,1058.0
808310.77,6484610.61,505.61,2318.0
808309.05,6484582.49,505.61,672.0
808311.98,6484593.13,505.61,1867.0
808329.85,6484605.29,505.61,768.0
808317.77,6484549.49,505.61,2583.0
808323.77,6484568.3100000005,505.61,1224.0
808325.03,6484568.4,505.61,745.0
808319.39,6484567.38,505.61,738.0
808354.72,6484575.2700000005,505.61,1680.0
808319.0700000001,6484585.58,505.61,2085.0
808518.21,6484565.67,505.61,1635.0
808351.4,6484556.600000001,505.61,1557.0
808317.51,6484594.29,505.61,2814.0
808404.75,6484611.16,505.61,900.0
808424.23,6484600.08,505.61,1725.0
808321.03,6484559.2,505.61,1905.0
808417.5700000001,6484601.8100000005,505.61,1429.0
808322.68,6484558.91,505.61,901.0
808323.21,6484568.44,505.61,2505.0
808338.25,6484625.71,505.61,993.0
808320.97,6484595.16,505.61,1744.0
808318.38,6484576.46,505.61,2399.0
808320.85,6484586.03,505.61,1940.0
808395.65,6484591.72,505.61,697.0
808312.63,6484574.96,505.61,1995.0
808305.38,6484564.2,505.61,1204.0
808325.6900000001,6484623.05,505.61,1320.0
808321.1,6484577.07,505.61,3115.0
808358.27,6484602.69,505.61,604.0
808322.75,6484559.47,505.61,2279.0
808307.11,6484600.98,505.61,2161.0
808356.78,6484610.600000001,505.61,660.0
808308.63,6484610.08,505.61,2105.0
808308.63,6484610.08,505.61,2105.0
808319.96,6484603.74,505.61,2364.0
808459.27,6484581.47,505.61,845.0
808318.02,6484585.28,505.61,2027.0
808308.47,6484574.43,505.61,3147.0
808405.5,6484601.640000001,505.61,945.0
808388.0800000001,6484580.100000001,505.61,4302.0
808320.53,6484567.67,505.61,1580.0
808332.35,6484624.5,505.61,952.0
808323.52,6484568.54,505.61,2450.0
808324.71,6484568.69,505.61,2188.0
808350.7000000001,6484592.21,505.61,1689.0
808315.14,6484557.53,505.61,1824.0
808316.93,6484576.3,505.61,1801.0
808325.01,6484568.8100000005,505.61,1401.0
808317.21,6484593.54,505.61,702.0
808324.0800000001,6484577.850000001,505.61,1895.0
808322.02,6484604.08,505.61,2628.0
808329.5,6484552.07,505.61,3150.0
808336.1,6484606.54,505.61,408.0
808321.54,6484550.19,505.62,2298.0
808317.93,6484567.28,505.62,2649.0
808322.1,6484577.38,505.62,1742.0
808326.78,6484596.11,505.62,2378.0
808322.4,6484595.28,505.62,2774.0
808321.34,6484604.08,505.62,2807.0
808331.15,6484552.2,505.62,2435.0
808351.0,6484556.25,505.62,809.0
808309.7000000001,6484601.2,505.62,1766.0
808316.5800000001,6484567.0600000005,505.62,2151.0
808307.26,6484601.03,505.62,2260.0
808314.63,6484611.4,505.62,1999.0
808425.13,6484532.600000001,505.62,833.0
808327.16,6484578.4,505.62,2730.0
808325.6900000001,6484560.24,505.62,2686.0
808306.16,6484600.91,505.62,2149.0
808429.39,6484577.04,505.62,1115.0
808330.87,6484552.25,505.62,2301.0
808320.74,6484550.09,505.62,2012.0
808317.38,6484558.25,505.62,2497.0
808331.13,6484615.24,505.62,2906.0
808341.85,6484563.8100000005,505.62,1576.0
808315.8,6484594.0200000005,505.62,1612.0
808324.64,6484550.850000001,505.62,1960.0
808318.15,6484594.15,505.62,1576.0
808325.03,6484578.0,505.62,2210.0
808331.9400000001,6484552.71,505.62,2244.0
808333.12,6484615.79,505.62,2957.0
808420.28,6484603.140000001,505.62,1739.0
808404.4400000001,6484579.66,505.62,729.0
808326.31,6484596.01,505.62,2367.0
808398.56,6484610.100000001,505.62,2490.0
808310.37,6484610.3,505.62,2718.0
808336.14,6484625.2700000005,505.62,1648.0
808312.9500000001,6484565.83,505.62,927.0
808315.13,6484620.92,505.62,1126.0
808317.5700000001,6484585.36,505.62,3523.0
808319.25,6484585.7700000005,505.62,1623.0
808309.39,6484546.93,505.62,658.0
808307.62,6484555.5200000005,505.62,691.0
808319.9,6484612.73,505.62,2732.0
808310.5700000001,6484601.51,505.62,2258.0
808313.85,6484548.7,505.62,2529.0
808337.56,6484616.79,505.62,3054.0
808311.46,6484583.78,505.62,2169.0
808308.66,6484600.88,505.62,1408.0
808312.05,6484565.7,505.62,1388.0
808324.15,6484577.600000001,505.62,2058.0
808308.14,6484555.69,505.62,910.0
808344.3,6484563.99,505.62,1928.0
808310.7000000001,6484583.45,505.62,1380.0
808310.31,6484592.46,505.62,2006.0
808317.42,6484585.12,505.62,1840.0
808319.73,6484576.47,505.62,1609.0
808320.12,6484612.76,505.62,3045.0
808324.6900000001,6484559.7700000005,505.62,2067.0
808309.75,6484573.7700000005,505.62,590.0
808306.4,6484547.15,505.62,2737.0
808321.56,6484559.01,505.62,1969.0
808328.35,6484569.74,505.62,2913.0
808315.06,6484539.87,505.62,1273.0
808320.22,6484540.9,505.62,1244.0
808324.56,6484559.07,505.62,653.0
808322.93,6484550.69,505.63,3496.0
808307.96,6484619.350000001,505.63,994.0
808331.74,6484552.5,505.63,2057.0
808322.88,6484586.48,505.63,2518.0
808322.93,6484577.66,505.63,3062.0
808306.76,6484574.15,505.63,2273.0
808316.28,6484557.84,505.63,1999.0
